pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BFS	2	1	10000	0.0023973684210526	10000	4555	1900000	0
BFS	X	1	10000	0.00178	10000	801	450000	100000
BFS	Y	1	10000	0.0007288888888888	10000	328	450000	100000
BFS	1	1	10000	0.0031436842105263	10000	5973	1900000	0
BFS	2	1	10000	0.0031436842105263	10000	5973	1900000	0
BFS	X	1	10000	0.0031688888888888	10000	1426	450000	100000
BFS	Y	1	10000	0.0011288888888888	10000	508	450000	100000
BFS	1	1	10000	0.0038424895121091	9999	7300	1899810	0
BFS	2	1	10000	0.0038424895121091	9999	7300	1899810	0
BFS	X	1	10000	0.0029225144736695	9999	1315	449955	99990
BFS	Y	1	10000	0.0008666666666666	10000	390	450000	100000
BFS	1	1	10000	0.0042342105263157	10000	8045	1900000	0
BFS	2	1	10000	0.0042342105263157	10000	8045	1900000	0
BFS	X	1	10000	0.0027466666666666	10000	1236	450000	100000
BFS	Y	1	10000	0.0013311111111111	10000	599	450000	100000
BFS	1	1	10000	0.0037647368421052	10000	7153	1900000	0
BFS	2	1	10000	0.0037647368421052	10000	7153	1900000	0
BFS	X	1	10000	0.0032666666666666	10000	1470	450000	100000
BFS	Y	1	10000	0.0009733333333333	10000	438	450000	100000
BFS	1	1	10000	0.0015121052631578	10000	2873	1900000	0
BFS	2	1	10000	0.0015121052631578	10000	2873	1900000	0
BFS	X	1	10000	0.00398	10000	1791	450000	100000
BFS	Y	1	10000	0.0010022222222222	10000	451	450000	100000
BFS	1	1	10000	0.0028410526315789	10000	5398	1900000	0
BFS	2	1	10000	0.0028410526315789	10000	5398	1900000	0
BFS	X	1	10000	0.0015711111111111	10000	707	450000	100000
BFS	Y	1	10000	0.0002977777777777	10000	134	450000	100000
BFS	1	1	10000	0.0049356584739158	9996	9374	1899240	0
BFS	2	1	10000	0.0049356584739158	9996	9374	1899240	0
BFS	X	1	10000	0.0032117534618034	9998	1445	449910	99980
BFS	Y	1	10000	0.0010177777777777	10000	458	450000	100000
BFS	1	1	10000	0.0045688779404256	9999	8680	1899810	0
BFS	2	1	10000	0.0045688779404256	9999	8680	1899810	0
BFS	X	1	10000	0.0029288888888888	10000	1318	450000	100000
BFS	Y	1	10000	0.0009866666666666	10000	444	450000	100000
BFS	1	1	10000	0.0036805263157894	10000	6993	1900000	0
BFS	2	1	10000	0.0036805263157894	10000	6993	1900000	0
BFS	X	1	10000	0.0017	10000	765	450000	100000
BFS	Y	1	10000	0.0004933333333333	10000	222	450000	100000
BFS	1	1	10000	0.0050272976629831	9997	9549	1899430	0
BFS	2	1	10000	0.0050272976629831	9997	9549	1899430	0
BFS	X	1	10000	0.0016068273494016	9999	723	449955	99990
BFS	Y	1	10000	0.0006133333333333	10000	276	450000	100000
BFS	1	1	10000	0.0046536842105263	10000	8842	1900000	0
BFS	2	1	10000	0.0046536842105263	10000	8842	1900000	0
BFS	X	1	10000	0.0020133333333333	10000	906	450000	100000
BFS	Y	1	10000	0.0008955555555555	10000	403	450000	100000
BFS	1	1	10000	0.0087199844163775	9997	16563	1899430	0
BFS	2	1	10000	0.0087199844163775	9997	16563	1899430	0
BFS	X	1	10000	0.0016844444444444	10000	758	450000	100000
BFS	Y	1	10000	0.0004377777777777	10000	197	450000	100000
BFS	1	1	10000	0.0047067308198481	9998	8941	1899620	0
BFS	2	1	10000	0.0047067308198481	9998	8941	1899620	0
BFS	X	1	10000	0.0019866666666666	10000	894	450000	100000
BFS	Y	1	10000	0.0004755555555555	10000	214	450000	100000
BFS	1	1	10000	0.00252	10000	4788	1900000	0
BFS	2	1	10000	0.00252	10000	4788	1900000	0
BFS	X	1	10000	0.0022177777777777	10000	998	450000	100000
BFS	Y	1	10000	0.0006333333333333	10000	285	450000	100000
BFS	1	1	10000	0.0027539596064869	9999	5232	1899810	0
BFS	2	1	10000	0.0027539596064869	9999	5232	1899810	0
BFS	X	1	10000	0.0036666666666666	10000	1650	450000	100000
BFS	Y	1	10000	0.0014888888888888	10000	670	450000	100000
BFS	1	1	10000	0.0018052631578947	10000	3430	1900000	0
BFS	2	1	10000	0.0018052631578947	10000	3430	1900000	0
BFS	X	1	10000	0.0018490737962685	9999	832	449955	99990
BFS	Y	1	10000	0.0007534086742007	9999	339	449955	99990
BFS	1	1	10000	0.0038494736842105	10000	7314	1900000	0
BFS	2	1	10000	0.0038494736842105	10000	7314	1900000	0
BFS	X	1	10000	0.0016755555555555	10000	754	450000	100000
BFS	Y	1	10000	0.0004888888888888	10000	220	450000	100000
BFS	1	1	10000	0.0026671088161447	9999	5067	1899810	0
BFS	2	1	10000	0.0026671088161447	9999	5067	1899810	0
BFS	X	1	10000	0.0040781855963374	9999	1835	449955	99990
BFS	Y	1	10000	0.0012511111111111	10000	563	450000	100000
BFS	1	1	10000	0.0066343476452908	9999	12604	1899810	0
BFS	2	1	10000	0.0066343476452908	9999	12604	1899810	0
BFS	X	1	10000	0.0030955555555555	10000	1393	450000	100000
BFS	Y	1	10000	0.0008888888888888	10000	400	450000	100000
BFS	1	1	10000	0.0044984210526315	10000	8547	1900000	0
BFS	2	1	10000	0.0044984210526315	10000	8547	1900000	0
BFS	X	1	10000	0.0036933333333333	10000	1662	450000	100000
BFS	Y	1	10000	0.0011044444444444	10000	497	450000	100000
BFS	1	1	10000	0.0024344539717129	9999	4625	1899810	0
BFS	2	1	10000	0.0024344539717129	9999	4625	1899810	0
BFS	X	1	10000	0.008040804080408	9999	3618	449955	99990
BFS	Y	1	10000	0.00236	10000	1062	450000	100000
BFS	1	1	10000	0.0031073684210526	10000	5904	1900000	0
BFS	2	1	10000	0.0031073684210526	10000	5904	1900000	0
BFS	X	1	10000	0.0031269793646031	9999	1407	449955	99990
BFS	Y	1	10000	0.00038	10000	171	450000	100000
BFS	1	1	10000	0.00436	10000	8284	1900000	0
BFS	2	1	10000	0.00436	10000	8284	1900000	0
BFS	X	1	10000	0.0013911111111111	10000	626	450000	100000
BFS	Y	1	10000	0.0003133333333333	10000	141	450000	100000
BFS	1	1	10000	0.0027	10000	5130	1900000	0
BFS	2	1	10000	0.0027	10000	5130	1900000	0
BFS	X	1	10000	0.0017422222222222	10000	784	450000	100000
BFS	Y	1	10000	0.0004533333333333	10000	204	450000	100000
BFS	1	1	10000	0.0083018828198609	9999	15772	1899810	0
BFS	2	1	10000	0.0083018828198609	9999	15772	1899810	0
BFS	X	1	10000	0.0024466666666666	10000	1101	450000	100000
BFS	Y	1	10000	0.0008533333333333	10000	384	450000	100000
BFS	1	1	10000	0.0068657894736842	10000	13045	1900000	0
BFS	2	1	10000	0.0068657894736842	10000	13045	1900000	0
BFS	X	1	10000	0.0023688888888888	10000	1066	450000	100000
BFS	Y	1	10000	0.0009822222222222	10000	442	450000	100000
BFS	1	1	10000	0.00237	10000	4503	1900000	0
BFS	2	1	10000	0.00237	10000	4503	1900000	0
BFS	X	1	10000	0.0042555555555555	10000	1915	450000	100000
BFS	Y	1	10000	0.0012911111111111	10000	581	450000	100000
BFS	1	1	10000	0.0033308594017296	9999	6328	1899810	0
BFS	2	1	10000	0.0033308594017296	9999	6328	1899810	0
BFS	X	1	10000	0.00228	10000	1026	450000	100000
BFS	Y	1	10000	0.0010888888888888	10000	490	450000	100000
BFS	1	1	10000	0.0032442105263157	10000	6164	1900000	0
BFS	2	1	10000	0.0032442105263157	10000	6164	1900000	0
BFS	X	1	10000	0.0019711111111111	10000	887	450000	100000
BFS	Y	1	10000	0.00084	10000	378	450000	100000
BFS	1	1	10000	0.0045126315789473	10000	8574	1900000	0
BFS	2	1	10000	0.0045126315789473	10000	8574	1900000	0
BFS	X	1	10000	0.0012533333333333	10000	564	450000	100000
BFS	Y	1	10000	0.0002488888888888	10000	112	450000	100000
BFS	1	1	10000	0.0063842105263157	10000	12130	1900000	0
BFS	2	1	10000	0.0063842105263157	10000	12130	1900000	0
BFS	X	1	10000	0.00616	10000	2772	450000	100000
BFS	Y	1	10000	0.0019133333333333	10000	861	450000	100000
BFS	1	1	10000	0.0020270448097441	9999	3851	1899810	0
BFS	2	1	10000	0.0020270448097441	9999	3851	1899810	0
BFS	X	1	10000	0.00428	10000	1926	450000	100000
BFS	Y	1	10000	0.0014244444444444	10000	641	450000	100000
BFS	1	1	10000	0.0086050710334191	9999	16348	1899810	0
BFS	2	1	10000	0.0086050710334191	9999	16348	1899810	0
BFS	X	1	10000	0.0016444444444444	10000	740	450000	100000
BFS	Y	1	10000	0.0006977777777777	10000	314	450000	100000
BFS	1	1	10000	0.0038061700906932	9999	7231	1899810	0
BFS	2	1	10000	0.0038061700906932	9999	7231	1899810	0
BFS	X	1	10000	0.0019733333333333	10000	888	450000	100000
BFS	Y	1	10000	0.0005377777777777	10000	242	450000	100000
BFS	1	1	10000	0.0057048251755614	9998	10837	1899620	0
BFS	2	1	10000	0.0057048251755614	9998	10837	1899620	0
BFS	X	1	10000	0.0028266666666666	10000	1272	450000	100000
BFS	Y	1	10000	0.0013511111111111	10000	608	450000	100000
BFS	1	1	10000	0.0072449350198177	9999	13764	1899810	0
BFS	2	1	10000	0.0072449350198177	9999	13764	1899810	0
BFS	X	1	10000	0.003040304030403	9999	1368	449955	99990
BFS	Y	1	10000	0.0008755555555555	10000	394	450000	100000
BFS	1	1	10000	0.0035591328792074	9998	6761	1899620	0
BFS	2	1	10000	0.0035591328792074	9998	6761	1899620	0
BFS	X	1	10000	0.0025	10000	1125	450000	100000
BFS	Y	1	10000	0.0011511111111111	10000	518	450000	100000
BFS	1	1	10000	0.0044845811267516	9998	8519	1899620	0
BFS	2	1	10000	0.0044845811267516	9998	8519	1899620	0
BFS	X	1	10000	0.0045222222222222	10000	2035	450000	100000
BFS	Y	1	10000	0.0010866666666666	10000	489	450000	100000
BFS	1	1	10000	0.0021854817060653	9999	4152	1899810	0
BFS	2	1	10000	0.0021854817060653	9999	4152	1899810	0
BFS	X	1	10000	0.0021955555555555	10000	988	450000	100000
BFS	Y	1	10000	0.0008177777777777	10000	368	450000	100000
BFS	1	1	10000	0.0025739416046867	9999	4890	1899810	0
BFS	2	1	10000	0.0025739416046867	9999	4890	1899810	0
BFS	X	1	10000	0.0024355555555555	10000	1096	450000	100000
BFS	Y	1	10000	0.0007155555555555	10000	322	450000	100000
BFS	1	1	10000	0.0065296003284538	9999	12405	1899810	0
BFS	2	1	10000	0.0065296003284538	9999	12405	1899810	0
BFS	X	1	10000	0.0010088888888888	10000	454	450000	100000
BFS	Y	1	10000	0.00014	10000	63	450000	100000
BFS	1	1	10000	0.0019084210526315	10000	3626	1900000	0
BFS	2	1	10000	0.0019084210526315	10000	3626	1900000	0
BFS	X	1	10000	0.0024133333333333	10000	1086	450000	100000
BFS	Y	1	10000	0.0006888888888888	10000	310	450000	100000
BFS	1	1	10000	0.0052826354744633	9998	10035	1899620	0
BFS	2	1	10000	0.0052826354744633	9998	10035	1899620	0
BFS	X	1	10000	0.0023157871342689	9999	1042	449955	99990
BFS	Y	1	10000	0.0009288888888888	10000	418	450000	100000
BFS	1	1	10000	0.0066252631578947	10000	12588	1900000	0
BFS	2	1	10000	0.0066252631578947	10000	12588	1900000	0
BFS	X	1	10000	0.00304	10000	1368	450000	100000
BFS	Y	1	10000	0.00102	10000	459	450000	100000
BFS	1	1	10000	0.0025370769125474	9997	4819	1899430	0
BFS	2	1	10000	0.0025370769125474	9997	4819	1899430	0
BFS	X	1	10000	0.0024755555555555	10000	1114	450000	100000
BFS	Y	1	10000	0.0006733333333333	10000	303	450000	100000
BFS	1	1	10000	0.0038151183539406	9999	7248	1899810	0
BFS	2	1	10000	0.0038151183539406	9999	7248	1899810	0
BFS	X	1	10000	0.0021644444444444	10000	974	450000	100000
BFS	Y	1	10000	0.0006266666666666	10000	282	450000	100000
BFS	1	1	10000	0.0030410526315789	10000	5778	1900000	0
BFS	2	1	10000	0.0030410526315789	10000	5778	1900000	0
BFS	X	1	10000	0.0057783556133391	9999	2600	449955	99990
BFS	Y	1	10000	0.0014644444444444	10000	659	450000	100000
BFS	1	1	10000	0.0026281575525973	9999	4993	1899810	0
BFS	2	1	10000	0.0026281575525973	9999	4993	1899810	0
BFS	X	1	10000	0.0053166188793314	9998	2392	449910	99980
BFS	Y	1	10000	0.0021622222222222	10000	973	450000	100000
BFS	1	1	10000	0.0027236842105263	10000	5175	1900000	0
BFS	2	1	10000	0.0027236842105263	10000	5175	1900000	0
BFS	X	1	10000	0.0012977777777777	10000	584	450000	100000
BFS	Y	1	10000	0.00052	10000	234	450000	100000
BFS	1	1	10000	0.0034194736842105	10000	6497	1900000	0
BFS	2	1	10000	0.0034194736842105	10000	6497	1900000	0
BFS	X	1	10000	0.0054827704992721	9999	2467	449955	99990
BFS	Y	1	10000	0.0022555555555555	10000	1015	450000	100000
BFS	1	1	10000	0.0013105263157894	10000	2490	1900000	0
BFS	2	1	10000	0.0013105263157894	10000	2490	1900000	0
BFS	X	1	10000	0.00466	10000	2097	450000	100000
BFS	Y	1	10000	0.0014844444444444	10000	668	450000	100000
BFS	1	1	10000	0.0044636042551623	9999	8480	1899810	0
BFS	2	1	10000	0.0044636042551623	9999	8480	1899810	0
BFS	X	1	10000	0.0020688888888888	10000	931	450000	100000
BFS	Y	1	10000	0.0009733333333333	10000	438	450000	100000
BFS	1	1	10000	0.0046915789473684	10000	8914	1900000	0
BFS	2	1	10000	0.0046915789473684	10000	8914	1900000	0
BFS	X	1	10000	0.0016311111111111	10000	734	450000	100000
BFS	Y	1	10000	0.0004511111111111	10000	203	450000	100000
BFS	1	1	10000	0.0029184784325286	9998	5544	1899620	0
BFS	2	1	10000	0.0029184784325286	9998	5544	1899620	0
BFS	X	1	10000	0.0053888888888888	10000	2425	450000	100000
BFS	Y	1	10000	0.00108	10000	486	450000	100000
BFS	1	1	10000	0.00233	10000	4427	1900000	0
BFS	2	1	10000	0.00233	10000	4427	1900000	0
BFS	X	1	10000	0.00264	10000	1188	450000	100000
BFS	Y	1	10000	0.0006466666666666	10000	291	450000	100000
BFS	1	1	10000	0.0080036842105263	10000	15207	1900000	0
BFS	2	1	10000	0.0080036842105263	10000	15207	1900000	0
BFS	X	1	10000	0.0021577777777777	10000	971	450000	100000
BFS	Y	1	10000	0.0008911111111111	10000	401	450000	100000
BFS	1	1	10000	0.0026668421052631	10000	5067	1900000	0
BFS	2	1	10000	0.0026668421052631	10000	5067	1900000	0
BFS	X	1	10000	0.0050516162727383	9999	2273	449955	99990
BFS	Y	1	10000	0.0017911111111111	10000	806	450000	100000
BFS	1	1	10000	0.0026647368421052	10000	5063	1900000	0
BFS	2	1	10000	0.0026647368421052	10000	5063	1900000	0
BFS	X	1	10000	0.0034422222222222	10000	1549	450000	100000
BFS	Y	1	10000	0.0014	10000	630	450000	100000
BFS	1	1	10000	0.0019419673408365	9998	3689	1899620	0
BFS	2	1	10000	0.0019419673408365	9998	3689	1899620	0
BFS	X	1	10000	0.0035733333333333	10000	1608	450000	100000
BFS	Y	1	10000	0.0015134846818015	9999	681	449955	99990
BFS	1	1	10000	0.0030331578947368	10000	5763	1900000	0
BFS	2	1	10000	0.0030331578947368	10000	5763	1900000	0
BFS	X	1	10000	0.0032377777777777	10000	1457	450000	100000
BFS	Y	1	10000	0.0011377777777777	10000	512	450000	100000
BFS	1	1	10000	0.0043620151488833	9999	8287	1899810	0
BFS	2	1	10000	0.0043620151488833	9999	8287	1899810	0
BFS	X	1	10000	0.0026674669067386	9997	1200	449865	99970
BFS	Y	1	10000	0.0009533333333333	10000	429	450000	100000
BFS	1	1	10000	0.0036052631578947	10000	6850	1900000	0
BFS	2	1	10000	0.0036052631578947	10000	6850	1900000	0
BFS	X	1	10000	0.0046888888888888	10000	2110	450000	100000
BFS	Y	1	10000	0.0018288888888888	10000	823	450000	100000
BFS	1	1	10000	0.0039193393023512	9999	7446	1899810	0
BFS	2	1	10000	0.0039193393023512	9999	7446	1899810	0
BFS	X	1	10000	0.0030666666666666	10000	1380	450000	100000
BFS	Y	1	10000	0.0008933333333333	10000	402	450000	100000
BFS	1	1	10000	0.0053842105263157	10000	10230	1900000	0
BFS	2	1	10000	0.0053842105263157	10000	10230	1900000	0
BFS	X	1	10000	0.0016244444444444	10000	731	450000	100000
BFS	Y	1	10000	0.0004711111111111	10000	212	450000	100000
BFS	1	1	10000	0.0051026155247103	9999	9694	1899810	0
BFS	2	1	10000	0.0051026155247103	9999	9694	1899810	0
BFS	X	1	10000	0.0028911111111111	10000	1301	450000	100000
BFS	Y	1	10000	0.0010022222222222	10000	451	450000	100000
BFS	1	1	10000	0.0027342105263157	10000	5195	1900000	0
BFS	2	1	10000	0.0027342105263157	10000	5195	1900000	0
BFS	X	1	10000	0.0017088888888888	10000	769	450000	100000
BFS	Y	1	10000	0.0005666666666666	10000	255	450000	100000
BFS	1	1	10000	0.003583348248597	9998	6807	1899620	0
BFS	2	1	10000	0.003583348248597	9998	6807	1899620	0
BFS	X	1	10000	0.0021755555555555	10000	979	450000	100000
BFS	Y	1	10000	0.0006466666666666	10000	291	450000	100000
BFS	1	1	10000	0.0024336842105263	10000	4624	1900000	0
BFS	2	1	10000	0.0024336842105263	10000	4624	1900000	0
BFS	X	1	10000	0.0045844444444444	10000	2063	450000	100000
BFS	Y	1	10000	0.0010955555555555	10000	493	450000	100000
BFS	1	1	10000	0.0020984210526315	10000	3987	1900000	0
BFS	2	1	10000	0.0020984210526315	10000	3987	1900000	0
BFS	X	1	10000	0.0017466666666666	10000	786	450000	100000
BFS	Y	1	10000	0.0006333333333333	10000	285	450000	100000
BFS	1	1	10000	0.0037431578947368	10000	7112	1900000	0
BFS	2	1	10000	0.0037431578947368	10000	7112	1900000	0
BFS	X	1	10000	0.0022133333333333	10000	996	450000	100000
BFS	Y	1	10000	0.0007533333333333	10000	339	450000	100000
BFS	1	1	10000	0.0042446349898147	9999	8064	1899810	0
BFS	2	1	10000	0.0042446349898147	9999	8064	1899810	0
BFS	X	1	10000	0.0022133333333333	10000	996	450000	100000
BFS	Y	1	10000	0.0008088888888888	10000	364	450000	100000
BFS	1	1	10000	0.0006826315789473	10000	1297	1900000	0
BFS	2	1	10000	0.0006826315789473	10000	1297	1900000	0
BFS	X	1	10000	0.0018246269071351	9999	821	449955	99990
BFS	Y	1	10000	0.0003933333333333	10000	177	450000	100000
BFS	1	1	10000	0.0037498486690774	9999	7124	1899810	0
BFS	2	1	10000	0.0037498486690774	9999	7124	1899810	0
BFS	X	1	10000	0.0021777777777777	10000	980	450000	100000
BFS	Y	1	10000	0.0007022222222222	10000	316	450000	100000
BFS	1	1	10000	0.0031805263157894	10000	6043	1900000	0
BFS	2	1	10000	0.0031805263157894	10000	6043	1900000	0
BFS	X	1	10000	0.0039311111111111	10000	1769	450000	100000
BFS	Y	1	10000	0.0018177777777777	10000	818	450000	100000
BFS	1	1	10000	0.0085252631578947	10000	16198	1900000	0
BFS	2	1	10000	0.0085252631578947	10000	16198	1900000	0
BFS	X	1	10000	0.0019866666666666	10000	894	450000	100000
BFS	Y	1	10000	0.0005222222222222	10000	235	450000	100000
BFS	1	1	10000	0.0031680020214569	9998	6018	1899620	0
BFS	2	1	10000	0.0031680020214569	9998	6018	1899620	0
BFS	X	1	10000	0.0027355555555555	10000	1231	450000	100000
BFS	Y	1	10000	0.0009311111111111	10000	419	450000	100000
BFS	1	1	10000	0.0028060700806922	9999	5331	1899810	0
BFS	2	1	10000	0.0028060700806922	9999	5331	1899810	0
BFS	X	1	10000	0.0052494138302719	9999	2362	449955	99990
BFS	Y	1	10000	0.0017644444444444	10000	794	450000	100000
BFS	1	1	10000	0.0030208283986293	9999	5739	1899810	0
BFS	2	1	10000	0.0030208283986293	9999	5739	1899810	0
BFS	X	1	10000	0.0037533333333333	10000	1689	450000	100000
BFS	Y	1	10000	0.0009911111111111	10000	446	450000	100000
BFS	1	1	10000	0.0035515789473684	10000	6748	1900000	0
BFS	2	1	10000	0.0035515789473684	10000	6748	1900000	0
BFS	X	1	10000	0.0051782956073385	9999	2330	449955	99990
BFS	Y	1	10000	0.0023155555555555	10000	1042	450000	100000
BFS	1	1	10000	0.0028310526315789	10000	5379	1900000	0
BFS	2	1	10000	0.0028310526315789	10000	5379	1900000	0
BFS	X	1	10000	0.0014111111111111	10000	635	450000	100000
BFS	Y	1	10000	0.0005266666666666	10000	237	450000	100000
BFS	1	1	10000	0.0037361630899932	9999	7098	1899810	0
BFS	2	1	10000	0.0037361630899932	9999	7098	1899810	0
BFS	X	1	10000	0.00362	10000	1629	450000	100000
BFS	Y	1	10000	0.0008356391194675	9999	376	449955	99990
BFS	1	1	10000	0.0025868421052631	10000	4915	1900000	0
BFS	2	1	10000	0.0025868421052631	10000	4915	1900000	0
BFS	X	1	10000	0.0015288888888888	10000	688	450000	100000
BFS	Y	1	10000	0.0004689357824671	9999	211	449955	99990
BFS	1	1	10000	0.0035736842105263	10000	6790	1900000	0
BFS	2	1	10000	0.0035736842105263	10000	6790	1900000	0
BFS	X	1	10000	0.0016155555555555	10000	727	450000	100000
BFS	Y	1	10000	0.0006066666666666	10000	273	450000	100000
BFS	1	1	10000	0.0043051673588411	9999	8179	1899810	0
BFS	2	1	10000	0.0043051673588411	9999	8179	1899810	0
BFS	X	1	10000	0.0036181395917369	9999	1628	449955	99990
BFS	Y	1	10000	0.0012688888888888	10000	571	450000	100000
BFS	1	1	10000	0.0045236102557624	9999	8594	1899810	0
BFS	2	1	10000	0.0045236102557624	9999	8594	1899810	0
BFS	X	1	10000	0.0021155555555555	10000	952	450000	100000
BFS	Y	1	10000	0.0010088888888888	10000	454	450000	100000
BFS	1	1	10000	0.0037893263010511	9999	7199	1899810	0
BFS	2	1	10000	0.0037893263010511	9999	7199	1899810	0
BFS	X	1	10000	0.0011333333333333	10000	510	450000	100000
BFS	Y	1	10000	0.0003	10000	135	450000	100000
BFS	1	1	10000	0.0027573684210526	10000	5239	1900000	0
BFS	2	1	10000	0.0027573684210526	10000	5239	1900000	0
BFS	X	1	10000	0.0031088888888888	10000	1399	450000	100000
BFS	Y	1	10000	0.0011133333333333	10000	501	450000	100000
BFS	1	1	10000	0.0025973684210526	10000	4935	1900000	0
BFS	2	1	10000	0.0025973684210526	10000	4935	1900000	0
BFS	X	1	10000	0.0035155555555555	10000	1582	450000	100000
BFS	Y	1	10000	0.0013577777777777	10000	611	450000	100000
BFS	1	1	10000	0.0036747368421052	10000	6982	1900000	0
BFS	2	1	10000	0.0036747368421052	10000	6982	1900000	0
BFS	X	1	10000	0.0067895678456734	9999	3055	449955	99990
BFS	Y	1	10000	0.0017177777777777	10000	773	450000	100000
BFS	1	1	10000	0.0045667724667203	9999	8676	1899810	0
BFS	2	1	10000	0.0045667724667203	9999	8676	1899810	0
BFS	X	1	10000	0.0014911111111111	10000	671	450000	100000
BFS	Y	1	10000	0.0004088888888888	10000	184	450000	100000
BFS	1	1	10000	0.0048925945226101	9999	9295	1899810	0
BFS	2	1	10000	0.0048925945226101	9999	9295	1899810	0
BFS	X	1	10000	0.0038844444444444	10000	1748	450000	100000
BFS	Y	1	10000	0.0014533333333333	10000	654	450000	100000
BFS	1	1	10000	0.0073488381886903	9998	13960	1899620	0
BFS	2	1	10000	0.0073488381886903	9998	13960	1899620	0
BFS	X	1	10000	0.0011488888888888	10000	517	450000	100000
BFS	Y	1	10000	0.0004133333333333	10000	186	450000	100000
BFS	1	1	10000	0.0049594736842105	10000	9423	1900000	0
BFS	2	1	10000	0.0049594736842105	10000	9423	1900000	0
BFS	X	1	10000	0.0050355555555555	10000	2266	450000	100000
BFS	Y	1	10000	0.0010023224544676	9999	451	449955	99990
BFS	1	1	10000	0.0028126315789473	10000	5344	1900000	0
BFS	2	1	10000	0.0028126315789473	10000	5344	1900000	0
BFS	X	1	10000	0.0029711111111111	10000	1337	450000	100000
BFS	Y	1	10000	0.0009088888888888	10000	409	450000	100000
BFS	1	1	10000	0.0028142470599383	9998	5346	1899620	0
BFS	2	1	10000	0.0028142470599383	9998	5346	1899620	0
BFS	X	1	10000	0.0034003400340034	9999	1530	449955	99990
BFS	Y	1	10000	0.0011	10000	495	450000	100000
BFS	1	1	10000	0.0030355667145661	9999	5767	1899810	0
BFS	2	1	10000	0.0030355667145661	9999	5767	1899810	0
BFS	X	1	10000	0.0044782256003378	9999	2015	449955	99990
BFS	Y	1	10000	0.0014644444444444	10000	659	450000	100000
BFS	1	1	10000	0.0044905263157894	10000	8532	1900000	0
BFS	2	1	10000	0.0044905263157894	10000	8532	1900000	0
BFS	X	1	10000	0.0056072273894056	9999	2523	449955	99990
BFS	Y	1	10000	0.0016244444444444	10000	731	450000	100000
BFS	1	1	10000	0.0061778947368421	10000	11738	1900000	0
BFS	2	1	10000	0.0061778947368421	10000	11738	1900000	0
BFS	X	1	10000	0.0013355555555555	10000	601	450000	100000
BFS	Y	1	10000	0.0005711111111111	10000	257	450000	100000
BFS	1	1	10000	0.0049999736815786	9999	9499	1899810	0
BFS	2	1	10000	0.0049999736815786	9999	9499	1899810	0
BFS	X	1	10000	0.0021977777777777	10000	989	450000	100000
BFS	Y	1	10000	0.00062	10000	279	450000	100000
BFS	1	1	10000	0.0043005263157894	10000	8171	1900000	0
BFS	2	1	10000	0.0043005263157894	10000	8171	1900000	0
BFS	X	1	10000	0.00308	10000	1386	450000	100000
BFS	Y	1	10000	0.0005978375615339	9999	269	449955	99990
BFS	1	1	10000	0.0026084210526315	10000	4956	1900000	0
BFS	2	1	10000	0.0026084210526315	10000	4956	1900000	0
BFS	X	1	10000	0.0020888888888888	10000	940	450000	100000
BFS	Y	1	10000	0.0008555555555555	10000	385	450000	100000
BFS	1	1	10000	0.0028842105263157	10000	5480	1900000	0
BFS	2	1	10000	0.0028842105263157	10000	5480	1900000	0
BFS	X	1	10000	0.0016644444444444	10000	749	450000	100000
BFS	Y	1	10000	0.00048	10000	216	450000	100000
BFS	1	1	10000	0.0043626315789473	10000	8289	1900000	0
BFS	2	1	10000	0.0043626315789473	10000	8289	1900000	0
BFS	X	1	10000	0.0059739307264059	9999	2688	449955	99990
BFS	Y	1	10000	0.0024133333333333	10000	1086	450000	100000
BFS	1	1	10000	0.0030129328722345	9999	5724	1899810	0
BFS	2	1	10000	0.0030129328722345	9999	5724	1899810	0
BFS	X	1	10000	0.0010444444444444	10000	470	450000	100000
BFS	Y	1	10000	0.00036	10000	162	450000	100000
BFS	1	1	10000	0.0025147368421052	10000	4778	1900000	0
BFS	2	1	10000	0.0025147368421052	10000	4778	1900000	0
BFS	X	1	10000	0.0041444444444444	10000	1865	450000	100000
BFS	Y	1	10000	0.0016355555555555	10000	736	450000	100000
BFS	1	1	10000	0.0032571678220453	9999	6188	1899810	0
BFS	2	1	10000	0.0032571678220453	9999	6188	1899810	0
BFS	X	1	10000	0.0028002800280028	9999	1260	449955	99990
BFS	Y	1	10000	0.0009044444444444	10000	407	450000	100000
BFS	1	1	10000	0.0045082700750676	9998	8564	1899620	0
BFS	2	1	10000	0.0045082700750676	9998	8564	1899620	0
BFS	X	1	10000	0.0024644444444444	10000	1109	450000	100000
BFS	Y	1	10000	0.0011755555555555	10000	529	450000	100000
BFS	1	1	10000	0.0046236202567625	9999	8784	1899810	0
BFS	2	1	10000	0.0046236202567625	9999	8784	1899810	0
BFS	X	1	10000	0.0017333333333333	10000	780	450000	100000
BFS	Y	1	10000	0.0006022222222222	10000	271	450000	100000
BFS	1	1	10000	0.0035571978250456	9999	6758	1899810	0
BFS	2	1	10000	0.0035571978250456	9999	6758	1899810	0
BFS	X	1	10000	0.0022844444444444	10000	1028	450000	100000
BFS	Y	1	10000	0.0011355555555555	10000	511	450000	100000
BFS	1	1	10000	0.0038463157894736	10000	7308	1900000	0
BFS	2	1	10000	0.0038463157894736	10000	7308	1900000	0
